"전철역코드","전철역명","전철역명_영문","호선","외부코드","사이버스테이션","관리소코드","관리소명","개통일","전화번호","FAX번호","우편번호","주소","현장민원소","관광안내소","문화공간","항공권판매","장애인시설","만남의장소","주차장","자전거보관소","무인민원발급기","역무실","수유방","엘레베이터","에스컬레이터","휠체어리프트시설","스피드게이트","화장실","역명한자","유래","X좌표","Y좌표","X좌표(WGS)","Y좌표(WGS)"
"3116","작전","Jakjeon","I","I116","3116","310000","인천구간","","032-543-3116","","21091","인천광역시 계양구 계양대로 지하 73","","","","","","","","","","","N","","","","","게이트 외부","鵲田","○ 본래 부평군 서면지역으로서 물맛이 좋고 수량이 많은 큰 우물과 주변 우거진 숲에 까치가 많이 서식하여 까치우물 까치물 까치말 또는 작정(鵲井)이라 하였는데 1914년 행정 구역 폐합에 따라 작전(鵲田)이라해서 부천군 부내면에 편입되었다. 작전역이 위치한 곳은 된밭이라고 불리는 화전리지역이다. <br /> ○ 화전리는 옛날 부평구 서면(西 面)소재지로 현재 한산APT주변이다. 야산이 밭으로 변하여 화전(花田) 또는 된밭이라 부르게 되었다. <br /> ○ 작전은 작정리의 '작'과 된밭이 변한 화전리의 '전'이 합쳐진 이름이다. 당초 까치역 또는 까치말역도 거론되었으나 서울지하철의 까치산역과 혼동될 우려가 있어 작전으로 제정되었다.","438570","1119005","37.530415","126.722527"
"0216","잠실","Jamsil","2","216","0216","121800","종합운동장영업소","1980-10-31 0:0:0","02-6110-2161","6110 - 2169","05510","서울특별시 송파구 올림픽로 지하 265","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","게이트 외부","蠶室","","522390","1114282","37.513950","127.102234"
"0216","잠실","Jamsil","2","216","0216","121800","종합운동장영업소","1980-10-31 0:0:0","02-6110-2161","6110 - 2169","05510","서울특별시 송파구 올림픽로 지하 265","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","게이트 외부","蠶室","○ 역이 위치한 동이름인 잠실은 조선 초 이곳에 잠실을 두었기 때문에 붙여진 이름이다. 잠실은 잠실도회(蠶室都會)의 준말로 조선초의 국립양잠소였다.<br /> ○ 잠실이란 누에를 기르는 방을 말한다. 서울에는 한강 남쪽에 본래 두 개의 잠실리가 있었는데 서초구 반포동 옆의 잠실리는 잠원동으로 고쳐졌고 송파구 석촌호수 부근의 잠실리는 그대로 잠실동으로 남았다.","522390","1114282","37.513950","127.102234"
"2815","잠실","Jamsil","8","814","0216","350700","잠실역무관리소","1996-11-23 0:0:0","02-6311-8141","","05510","서울특별시 송파구 올림픽로 305","","","","Y","","","Y","Y","","","Y","","","","","게이트 외부","蠶室","","522390","1114282","37.513950","127.102234"
"2815","잠실","Jamsil","8","814","0216","350700","잠실역무관리소","1996-11-23 0:0:0","02-6311-8141","","05510","서울특별시 송파구 올림픽로 305","","","","Y","","","Y","Y","","","Y","","","","","게이트 외부","蠶室","○ 역이 위치한 동이름인 잠실은 조선 초 이곳에 잠실을 두었기 때문에 붙여진 이름이다. 잠실은 잠실도회(蠶室都會)의 준말로 조선초의 국립양잠소였다.<br /> ○ 잠실이란 누에를 기르는 방을 말한다. 서울에는 한강 남쪽에 본래 두 개의 잠실리가 있었는데 서초구 반포동 옆의 잠실리는 잠원동으로 고쳐졌고 송파구 석촌호수 부근의 잠실리는 그대로 잠실동으로 남았다.","522390","1114282","37.513950","127.102234"
"0215","잠실나루","Jamsillaru","2","215","0215","121800","종합운동장영업소","1980-10-31 00:00:00","02-6110-2151","6110 - 2159","05504","서울특별시 송파구 오금로 20","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","Y","게이트 외부","蠶室나루","○ 잠실나루역은 역사 인근을 흐르는 성내천의 이름을 따서 성내역으로 명명되어오다 강동구 성내동과의 혼동을 피하기 위해 2010년 잠실나루역으로 변경되었다.","522630","1116225","37.520733","127.103790"
"0217","잠실새내","Jamsilsaenae","2","217","0217","121800","종합운동장영업소","1980-10-31 00:00:00","02-6110-2171","6110 - 2179","05555","서울특별시 송파구 올림픽로 지하 140","N","N","N","N","N","Y","N","Y","N","Y","N","Y","Y","N","Y","게이트 외부","蠶室-驛","","518955","1113730","37.511687","127.086162"
"0328","잠원","Jamwon","3","338","0328","132500","옥수영업소","1985-10-18 00:00:00","02-6110-3381","6110 - 3389","06522","서울특별시 서초구 잠원로4길 지하 46","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","Y","게이트 내부","蠶院","○ 역이 있는 동명에서 유래된 것으로 잠원동은 조선 초 잠실이 있어 유래된 것이며 1963년 서울시에 편입될 때 송파구 잠실동과 혼동을 피하기 위해 잠원동이라 한 것이다.","502340","1113995","37.512759","127.011220"
"2742","장승배기","Jangseungbaegi","7","740","2742","350650","광명역무관리소","2000-08-01 00:00:00","02-6311-7401","","06963","서울특별시 동작구 상도로 지하 188","Y","N","N","N","Y","Y","N","Y","","","N","","","","","게이트 외부","장승배기","○ 동작구 상도동 노량진동에 걸쳐있던 마을로 장승이 서있다 해서 이름이 유래되었다.<br /> ○ 현재 장승배기역 6번 출구앞 위치에 표석을 세우고 다시 장승을 만들어 세웠다. 원래 일대는 인가가 없고 울창한 나무숲이었는데 정조가 수원에 있는 사도세자의 묘로 능행차를 하다가 이지점에 쉬면서 이곳에 두곳의 장승을 세우도록 명하여서 장승이 세워졌다.","486295","1111810","37.504898","126.939150"
"2711","장암","Jangam","7","709","2711","350500","태릉역무관리소","1996-10-11 00:00:00","02-6311-7091","031-872-8053","11726","경기도 의정부시 동일로 121","","","","","","","","","","","N","","","","","게이트 외부","長岩","○ 장암역이 위치한 장암동은 원래 둔야면 장자리(長者理) 오암리(烏岩理) 동막리(東幕理)를 1914년에 시둔면 장암리로 부르다가 1964년에 장암동으로 개칭되면서 오늘날까지 동명으로 사용되고 있다. 옛날 이 지역에 마당처럼 넓적한 바위가 있어서 마당바위 또는 장암(長岩)이라 불린데서 유래했다고 한다.","511532","1165895","37.700109","127.053196"
"2820","장지","Jangji","8","819","2820","350700","잠실역무관리소","","02-6311-8191","","05816","서울특별시 송파구 송파대로 지하 82","","","","","","","","Y","","","Y","","","","","게이트 외부","長旨","○ 장지동의 동명은 마을 형세가 긴 데서 유래되었다는 설과 마을에 잔버들이 많아서 '잔버드리'라 하던 것을 한자명으로 표기한 것이라는 설이 있다.","527750","1104572","37.478703","127.126191"
"2544","장한평","Janghanpyeong","5","543","2544","350200","왕십리역무관리소","1995-11-15 00:00:00","02-6311-5431","","02633","서울특별시 동대문구 천호대로 지하 405","N","N","N","N","N","Y","N","Y","","","N","","","","","게이트 외부","長漢坪","○ 신라시대에 장한성(長漢城)이 축조되어 인근지역이 장한벌 또는 장한평으로 불렸으나 세월이 흐르면서 장안평으로 잘못 불려져 왔던 것을 삼국시대부터 불리워진 이 지역의 옛 지명으로 다시 찾아 역이름을 명명했다.","513985","1127595","37.561440","127.064623"
"4517","전대·에버랜드","Jeondae·Everland","E","Y126","4517","410000","용인경전철","2014-09-20","031-329-3570","","17023","경기도 용인시 처인구 포곡읍 에버랜드로 143","","","","","","","","","","","N","","","","","게이트 외부","前垈·愛寶樂園","","548800","1051000","37.285342","127.219561"
"4710","정릉","Jeongneung","UI","950","4710","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1956","정발산","Jeongbalsan","3","312","1956","410000","철도청구간","","031-904-7799","","10409","경기도 고양시 일산동구 중앙로 지하 1270","","","","","","","","","","","N","","","","","게이트 외부","鼎鉢山","정발산은 일산신시가지의 주산으로 해발 83.4m 이며 솥과 주발과 같이 넓적하다고 하여 정발산이란 명칭이 붙여짐.","449837","1154790","37.659477","126.773359"
"1454","정부과천청사","Government complex Gwacheon","4","439","1454","410000","철도청구간","","02-503-2265","","13837","경기도 과천시 중앙로 지하 100","","","","","","","","","","","N","","","","","게이트 외부","政府果川廳舍","1982년부터 1986년까지 과천종합청사가 이전하였으며 1986년 과천시로 승격하였다. 1994.4.1 개통시부터 "제2종합청사"역으로 영업을 개시하여 1998년 제2종합청사가 정부과천청사로 바뀌면서 98년 5월 15일 "정부과천청사"역으로 개칭함.","497615","1090090","37.426513","126.989780"
"1761","정왕","Jeongwang","4","455","1761","410000","철도청구간","","031-319-7787","","15049","경기도 시흥시 마유로418번길 15","","","","","","","","","","","N","","","","","게이트 외부","正往","정왕동은 조선 영조시대에 봉수대가 설치되어 고종32년까지 사용되었던 중요한 군사지역이었음","442835","1069400","37.351735","126.742989"
"1857","정자","Jeongja","B","K230","1857","410000","코레일구간","","031-712-7788","","13558","경기도 성남시 분당구 성남대로 지하 333","","","","","","","","","","","N","","","","","게이트 외부","亭子","","523707","1073515","37.367060","127.108105"
"1857","정자","Jeongja","B","K230","1857","410000","코레일구간","","031-712-7788","","13558","경기도 성남시 분당구 성남대로 지하 333","","","","","","","","","","","N","","","","","게이트 외부","亭子","","523707","1073515","37.367060","127.108105"
"4312","정자","Jungja","S","D12","1857","350750","신분당선","","031-8018-7760","","13558","경기도 성남시 분당구 성남대로 지하 333","","","","","","","","","","","N","","","","","게이트 내부외부","亭子","","523707","1073515","37.367060","127.108105"
"4312","정자","Jungja","S","D12","1857","350750","신분당선","","031-8018-7760","","13558","경기도 성남시 분당구 성남대로 지하 333","","","","","","","","","","","N","","","","","게이트 내부외부","亭子","","523707","1073515","37.367060","127.108105"
"0157","제기동","Jegi-dong","1","125","0157","115500","동묘영업소","1974-08-15 00:00:00","02-6110-1251","6110 - 1259","02568","서울특별시 동대문구 왕산로 지하 93","N","N","N","N","N","N","Y","Y","N","Y","N","Y","N","N","Y","게이트 외부","祭基洞","○ 제기동이란 이름은 '제사를 지내는 자리'라는 의미에서 비롯되었다. 그 제사를 올리던 터가 바로 선동단이다.<br /> ○ 선동단은 조선왕조가 개국하면서 농본정책을 펴 일찍이 농사짓는 법을 가르친 제신농씨와 후직씨에게 제사를 지내기 위해 설치한 제단이다. 그 해의 풍년을 기원하기 위해 경칩이 지난 뒤 길한 날을 가려 왕이 친림하여 제사를 지내고 기우제를 지내기도 하였다.","507552","1132159","37.578103","127.034893"
"1810","제물포","Jemulpo","1","158","1810","410000","철도청구간","","032-883-7788","","22106","인천광역시 남구 경인로 129","","","","","","","","","","","N","","","","","게이트 외부","濟物浦","조선조 초 이곳 인천 해안에 설치하였던 포구 이름이 제물포인데서 유래하였음.","424050","1101375","37.466769","126.656666"
"0152","종각","Jonggak Station","1","131","0152","115100","시청영업소","1974-08-15 00:00:00","02-6110-1311","6110 - 1319","03161","서울특별시 종로구 종로 지하 55","N","N","N","N","N","N","N","N","Y","Y","N","Y","Y","Y","Y","게이트 외부","鐘閣","○ 역 앞에 보신각(종각)이 있어 역의 이름이 되었다.<br /> ○ 종각은 조선왕조 500년 동안 밤에는 인정(人定) 새벽에는 파루를 쳐서 도성 8문을 여닫게 하는 종루(鐘樓)가 있었는데 보신각이라는 편액을 달면서 보신각으로 유래하였고 현재는 종각으로 시민들에게 널리 알려져 있다.<br /> ○ 3.1절 광복절 새해를 알리는 제야의 종을 쳐 우리에게 희망을 주는 종으로 사랑받게 되었다.<br />","496085","1129940","37.570161","126.982923"
"0153","종로3가","Jongno 3(sam)-ga","1","130","0153","115100","시청영업소","1974-8-15 0:0:0","02-6110-1301","6110 - 3299","03139","서울특별시 종로구 종로 지하 129","N","N","N","N","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","게이트 외부","鍾路3街","","498060","1130332","37.571607","126.991806"
"0153","종로3가","Jongno 3(sam)-ga","1","130","0153","115100","시청영업소","1974-8-15 0:0:0","02-6110-1301","6110 - 3299","03139","서울특별시 종로구 종로 지하 129","N","N","N","N","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","게이트 외부","鍾路3街","","498060","1130332","37.571607","126.991806"
"0153","종로3가","Jongno 3(sam)-ga","1","130","0153","115100","시청영업소","1974-8-15 0:0:0","02-6110-1301","6110 - 3299","03139","서울특별시 종로구 종로 지하 129","N","N","N","N","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","게이트 외부","鍾路3街","○ 역이 있는 종로구의 동명과 가로명에서 유래하였다.<br /> ○ 종로는 조선왕조 500년 동안 밤에는 인정(人定) 새벽에는 파루를 쳐서 도성 8개문을 여닫게 하는 종루(鐘樓)가 있어 유래된 것이다. 이 거리에는 조선 초부터 시전이 있었던 번화가이어서 일명 운종가로 칭해졌던 서울의 상업 중심가였다.","498060","1130332","37.571607","126.991806"
